,Text,Label
4506,To divide India on the ground of Islam and Jinna ordered for Direct Ac Consequently  murder of Hindus was done,1
4507,India tut tut tut,1
4511,Haha you are a bad student,1
4513,This video is worth going viral.,1
4514,"You are the next tik tok super star, my friend.",1
4515,"I can’t believe it’s you, keep growing, keep doing.",1
4517,.. They are so cute . . I feel so sorry to hear that people think all of Thai K-POP fan hate them because It's not,1
4519,you are a foolish ,1
4531,Yeah thats picture is as like hero alom,1
4563,KI obostha koreco tomar chi,1
4566,Their collection of movies are adult types,1
4570,Even as a troll you are a pathetic failure.,1
4574,the prophet Muhamad s.w.s declared islam afull religion,1
4616,"The proliferation of political misinformation and fake news undermines informed decision-making.""",1
4617,"""The lack of adequate disaster preparedness and response strategies endangers communities.""",1
4618,"""The politicization of public health decisions during crises undermines public safety.""",1
4619,"""Government corruption and bribery scandals erode public trust in elected officials.""",1
4620,"""The excessive influence of corporate lobbyists distorts policymaking in favor of special interests.""",1
4621,"""The suppression of scientific research for political reasons threatens evidence-based decision-making.""",1
4622,"""The erosion of voting rights for marginalized communities disenfranchises citizens.""",1
4623,"""Political leaders who prioritize partisan gain over national unity divide the country.""",1
4624,"""The disregard for diplomatic protocols damages international relations.""",1
4625,"""The perpetuation of conflict due to political intransigence leads to needless suffering.""",1
4626,"""The neglect of infrastructure maintenance poses risks to public safety and economic growth.""",1
4627,"""The failure to address income inequality perpetuates social unrest and inequality.""",1
4628,"""Political leaders who exploit fear and division for electoral gain undermine societal harmony.""",1
4629,"""The lack of a clear and coherent foreign policy strategy damages international credibility.""",1
4630,"""The erosion of ethics and moral values in politics fosters cynicism and disillusionment.""",1
4631,"""The misuse of intelligence agencies for political purposes threatens national security.""",1
4632,"""The lack of transparency in campaign financing conceals the true sources of political contributions.""",1
4641,"""The suppression of peaceful protests and dissenting voices undermines democratic principles.""",1
4642,"""The manipulation of election boundaries through gerrymandering distorts fair representation.""",1
4643,"""The influence of dark money in politics allows for hidden and often unaccountable contributions.""",1
4644,"The lack of comprehensive immigration reform results in a broken and inhumane immigration system.""",1
4645,"""Political leaders who engage in divisive identity politics undermine social cohesion.""",1
4646,"""Government surveillance programs infringe on citizens' right to privacy.""",1
4647,"""The suppression of peaceful protests and dissenting voices undermines democratic principles.""",1
4648,"""The manipulation of election boundaries through gerrymandering distorts fair representation.""",1
4649,"""The influence of dark money in politics allows for hidden and often unaccountable contributions.""",1
4650,"""The erosion of trust in democratic institutions weakens the foundations of civil society.""",1
4651,"""The failure to address systemic racism perpetuates discrimination and inequality.""",1
4652,"""The neglect of environmental regulations endangers the health of our planet.""",1
4653,"""The exploitation of national tragedies for political gain is a disservice to the victims.""",1
4654,"""The excessive use of executive orders bypasses the democratic process and undermines checks and balances.""",1
4655,"""The lack of investment in education and workforce development harms future economic prospects.""",1
4656,"""Political leaders who prioritize short-term economic gains over long-term sustainability jeopardize our future.""",1
4657,"""Government inefficiency and bureaucracy hinder timely responses to critical issues.""",1
4658,"""The militarization of local law enforcement agencies escalates tensions and threatens civil liberties.""",1
4659,"""The lack of affordable housing policies contributes to homelessness and social inequality.""",1
4660,"""The erosion of civil rights and liberties in the name of security sets a dangerous precedent.""",1
4661,"""Political polarization has reached a point where cooperation and compromise seem nearly impossible.""",1
4662,"""The failure to address mental health issues results in untreated suffering and societal costs.""",1
4663,"""The disregard for international alliances and cooperation weakens global stability.",1
4732,"The disregard for climate change science and environmental protection jeopardizes the planet's future.""",1
4733,"""The use of divisive rhetoric by politicians deepens societal divisions and polarizes communities.""",1
4734,"""The manipulation of electoral processes undermines the legitimacy of election outcomes.""",1
4735,"""The politicization of aid and humanitarian assistance in crises puts vulnerable populations at risk.""",1
4736,"""Political leaders who engage in personal vendettas harm the spirit of cooperation and compromise.""",1
4737,"""The lack of affordable healthcare policies leaves many citizens without access to essential services.""",1
4738,"""The abuse of emergency powers by politicians can lead to authoritarian tendencies.""",1
4739,"""The failure to address the opioid epidemic demonstrates a lack of commitment to public health.""",1
4740,"""The neglect of rural and underserved communities perpetuates inequality and neglect.""",1
4741,"""Political leaders who prioritize partisan loyalty over national interests compromise security.""",1
4742,"""The lack of civics education contributes to a lack of informed and engaged citizens.""",1
4743,"""The erosion of social safety nets leaves vulnerable populations without support in times of need.""",1
4744,"""The misuse of intelligence agencies for political espionage threatens national security.""",1
4745,"""The exploitation of fear and insecurity for political gain undermines public well-being.""",1
4746,"""The disregard for diplomatic norms and protocols damages international relations.""",1
4747,"""The proliferation of political dynasties concentrates power within certain families.""",1
4748,"""The neglect of mental health services results in untreated suffering and societal costs.""",1
4749,"""Political leaders who engage in brinkmanship for political gain jeopardize national stability.""",1
4750,"""The suppression of dissenting voices in media and academia undermines free speech.""",1
4751,"""The abuse of executive authority to silence political opponents threatens democracy",1
4752,"This video is so funny, I think my pet rock laughed too!""",1
4753,"""If I had a nickel for every laugh, I'd be rich!""",1
4754,"""My neighbors probably think I've lost it; I can't stop laughing!""",1
4755,"""Your content is my daily dose of abs exercise.""",1
4756,"""You're the reason my 'For You Page' is always full of laughter.""",1
4757,"""Your humor should be trademarked; it's one of a kind!""",1
4758,"""This video just gave me a six-pack from laughing!""",1
4759,"""You're so funny; you could make a cat laugh!""",1
4760,"""I snorted so hard, I think I startled my dog.""",1
4761,"""You're like a human happiness factory!",1
4762,"I had to pause the video to catch my breath from laughing!""",1
4763,"""Your videos should come with a 'Laugh at Your Own Risk' disclaimer.""",1
4764,"""You must have a comedy degree from 'TikTok University'!""",1
4765,"""Your humor is so sharp; it could cut through steel!""",1
